Day,High,Low,Precipitation,Snow,SnowDepth
31-Aug-13,90,71.1,T,0,0
1-Sep-13,91.9,71.1,0.06,0,0
2-Sep-13,91,73,0,0,0
3-Sep-13,88,71.1,0,0,0
4-Sep-13,84,66,0,0,0
5-Sep-13,89.1,64,0,0,0
6-Sep-13,81,63,0,0,0
7-Sep-13,81,59,0,0,0
8-Sep-13,90,64.9,T,0,0
9-Sep-13,81,70,0,0,0
10-Sep-13,93,69.1,0,0,0
11-Sep-13,93,71.1,0,0,0
12-Sep-13,93,70,0.48,0,0
13-Sep-13,82.9,64,0,0,0
14-Sep-13,73.9,55,0,0,0
15-Sep-13,80.1,51.1,0,0,0
16-Sep-13,84,60.1,T,0,0
17-Sep-13,72,52,0,0,0
18-Sep-13,73.9,48.9,0,0,0
19-Sep-13,78.1,52,0,0,0
20-Sep-13,81,57,0,0,0
21-Sep-13,79,57.9,0.81,0,0
22-Sep-13,79,60.1,0.04,0,0
23-Sep-13,72,52,0,0,0
24-Sep-13,75.9,50,0,0,0
25-Sep-13,79,50,0,0,0
26-Sep-13,79,57.9,0,0,0
27-Sep-13,75.9,55,0,0,0
28-Sep-13,72,54,0,0,0
29-Sep-13,77,55,0,0,0
30-Sep-13,78.1,54,0,0,0
1-Oct-13,84,54,0,0,0
2-Oct-13,87.1,57,0,0,0
3-Oct-13,87.1,59,0,0,0
4-Oct-13,91,64,0,0,0
5-Oct-13,91.9,63,0,0,0
6-Oct-13,89.1,66.9,0,0,0
7-Oct-13,81,59,0.9,0,0
8-Oct-13,64.9,55,0,0,0
9-Oct-13,60.1,55.9,1.44,0,0
10-Oct-13,61,57,1.39,0,0
11-Oct-13,64.9,59,0.13,0,0
12-Oct-13,68,63,0.08,0,0
13-Oct-13,66.9,62.1,0.26,0,0
14-Oct-13,72,55.9,0,0,0
15-Oct-13,73,52,0,0,0
16-Oct-13,75.9,60.1,0,0,0
17-Oct-13,77,60.1,T,0,0
18-Oct-13,73,54,0,0,0
19-Oct-13,64.9,54,0.03,0,0
20-Oct-13,66.9,46,0,0,0
21-Oct-13,69.1,39.9,0,0,0
22-Oct-13,73.9,51.1,0,0,0
23-Oct-13,64,48,0.01,0,0
24-Oct-13,59,43,0,0,0
25-Oct-13,60.1,37.9,0,0,0
26-Oct-13,61,32,0,0,0
27-Oct-13,66.9,42.1,0,0,0
28-Oct-13,69.1,39.9,0,0,0
29-Oct-13,72,50,0,0,0
30-Oct-13,66.9,50,0.01,0,0
31-Oct-13,75,55,0,0,0
1-Nov-13,75.9,66.9,T,0,0
2-Nov-13,77,54,0,0,0
3-Nov-13,64.9,42.1,0,0,0
4-Nov-13,53.1,36,0,0,0
5-Nov-13,61,41,0,0,0
6-Nov-13,72,48,0,0,0
7-Nov-13,70,45,0.07,0,0
8-Nov-13,59,34,0,0,0
9-Nov-13,60.1,32,0,0,0
10-Nov-13,71.1,41,0,0,0
11-Nov-13,57.9,32,0,0,0
12-Nov-13,54,34,T,T,0
13-Nov-13,46.9,28.2,0,0,0
14-Nov-13,62.1,25.2,0,0,0
15-Nov-13,62.1,31.1,0.02,0,0
16-Nov-13,60.1,50,0.27,0,0
17-Nov-13,69.1,50,0.06,0,0
18-Nov-13,72,54,0.06,0,0
19-Nov-13,54,39.9,0,0,0
20-Nov-13,51.1,36,0,0,0
21-Nov-13,59,39.9,0,0,0
22-Nov-13,73,46.9,T,0,0
23-Nov-13,63,41,0,0,0
24-Nov-13,41,25.2,0,0,0
25-Nov-13,37.9,20.1,0,0,0
26-Nov-13,64,35.1,1.31,0,0
27-Nov-13,51.1,34,1.27,T,0
28-Nov-13,42.1,27.1,0,0,0
29-Nov-13,48,26.2,0,0,0
30-Nov-13,45,28.2,0,0,0
1-Dec-13,55,27.1,0,0,0
2-Dec-13,59,30.2,0,0,0
3-Dec-13,59,32,0,0,0
4-Dec-13,57.9,46.9,0.06,0,0
5-Dec-13,66,53.1,0.05,0,0
6-Dec-13,71.1,45,T,0,0
7-Dec-13,45,35.1,0.36,0,0
8-Dec-13,35.1,32,0.97,T,0
9-Dec-13,42.1,33.1,0.37,0,0
10-Dec-13,39,29.1,0.24,0,0
11-Dec-13,46,26.2,0,0,0
12-Dec-13,39,24.3,0,0,0
13-Dec-13,48,23.2,0,0,0
14-Dec-13,46.9,35.1,0.98,0,0
15-Dec-13,54,36,T,0,0
16-Dec-13,48,30.2,0,0,0
17-Dec-13,54,31.1,0.46,0,0
18-Dec-13,46,30.2,0,0,0
19-Dec-13,63,29.1,0,0,0
20-Dec-13,66,41,0,0,0
21-Dec-13,72,50,0,0,0
22-Dec-13,75.9,62.1,0.67,0,0
23-Dec-13,66.9,43,0.6,0,0
24-Dec-13,45,28.2,0,0,0
25-Dec-13,35.1,22.1,0,0,0
26-Dec-13,50,21.2,0,0,0
27-Dec-13,52,25.2,0,0,0
28-Dec-13,62.1,27.1,0,0,0
29-Dec-13,55.9,43,1.35,0,0
30-Dec-13,55,37.9,0,0,0
31-Dec-13,51.1,30.2,T,T,0
1-Jan-14,48.9,26.2,0,0,0
2-Jan-14,45,30.2,0.41,T,0
3-Jan-14,35.1,19.2,T,T,0
4-Jan-14,39,16.2,0,0,0
5-Jan-14,61,37,0.05,0,0
6-Jan-14,63,18.1,0.37,0,0
7-Jan-14,22.1,10.2,0,0,0
8-Jan-14,36,13.1,0,0,0
9-Jan-14,46.9,27.1,0,0,0
10-Jan-14,41,32,0.23,0,0
11-Jan-14,66.9,41,0.8,0,0
12-Jan-14,55.9,37.9,0,0,0
13-Jan-14,61,34,0,0,0
14-Jan-14,52,37.9,0.98,0,0
15-Jan-14,55.9,37,0.01,0,0
16-Jan-14,42.1,30.2,0.06,T,0
17-Jan-14,51.1,27.1,0,0,0
18-Jan-14,45,24.3,0,0,0
19-Jan-14,53.1,25.2,0,0,0
20-Jan-14,61,33.1,0,0,0
21-Jan-14,42.1,20.1,0.13,2.01,0
22-Jan-14,23.2,10.2,T,T,1.97
23-Jan-14,31.1,7.2,0,0,1.18
24-Jan-14,25.2,11.1,0,0,1.18
25-Jan-14,35.1,18.1,0,0,0
26-Jan-14,43,17.2,0,0,0
27-Jan-14,64,27.1,0,0,0
28-Jan-14,27.1,14.2,0.15,1.81,0
29-Jan-14,26.2,11.1,0.09,1.3,3.15
30-Jan-14,36,4.1,0,0,1.97
31-Jan-14,50,14.2,0,0,0
1-Feb-14,55.9,24.3,0,0,0
2-Feb-14,66.9,37,0,0,0
3-Feb-14,51.1,34,0.68,0,0
4-Feb-14,43,31.1,0.18,0,0
5-Feb-14,48.9,33.1,0.13,0,0
6-Feb-14,41,30.2,0,0,0
7-Feb-14,46,27.1,0,0,0
8-Feb-14,43,30.2,0,0,0
9-Feb-14,41,30.2,0,0,0
10-Feb-14,37,29.1,T,T,0
11-Feb-14,36,22.1,0,0,0
12-Feb-14,30.2,20.1,0.45,3.7,0
13-Feb-14,37,27.1,1.02,2.09,1.97
14-Feb-14,54,31.1,0,0,1.97
15-Feb-14,42.1,31.1,0.14,T,0
16-Feb-14,46.9,24.3,0,0,0
17-Feb-14,41,25.2,T,T,0
18-Feb-14,61,31.1,0.04,T,0
19-Feb-14,71.1,39.9,0.03,0,0
20-Feb-14,57.9,37,0,0,0
21-Feb-14,71.1,45,0.36,0,0
22-Feb-14,64.9,37,0,0,0
23-Feb-14,71.1,34,0,0,0
24-Feb-14,57,31.1,0,0,0
25-Feb-14,45,28.2,0,0,0
26-Feb-14,45,26.2,0,0,0
27-Feb-14,48.9,24.3,0,0,0
28-Feb-14,36,18.1,0,0,0
1-Mar-14,52,22.1,0,0,0
2-Mar-14,73,34,0.05,0,0
3-Mar-14,41,15.3,0.5,2.99,0
4-Mar-14,34,11.1,0,0,1.97
5-Mar-14,43,29.1,0,0,1.18
6-Mar-14,39,29.1,0,0,0
7-Mar-14,39.9,32,0.19,T,0
8-Mar-14,68,31.1,0,0,0
9-Mar-14,61,37.9,0,0,0
10-Mar-14,64.9,32,0,0,0
11-Mar-14,80.1,53.1,0,0,0
12-Mar-14,70,41,0.07,0,0
13-Mar-14,42.1,24.3,0,0,0
14-Mar-14,62.1,23.2,0,0,0
15-Mar-14,73,48,0,0,0
16-Mar-14,50,33.1,0.28,T,0
17-Mar-14,33.1,30.2,0.27,0.59,0
18-Mar-14,39,30.2,0.09,0,0
19-Mar-14,48,36,0.03,0,0
20-Mar-14,66,43,0,0,0
21-Mar-14,70,34,0,0,0
22-Mar-14,77,45,0,0,0
23-Mar-14,55.9,36,0.13,0,0
24-Mar-14,45,28.2,0,0,0
25-Mar-14,50,29.1,0.13,T,0
26-Mar-14,43,28.2,0,0,0
27-Mar-14,55.9,21.2,0,0,0
28-Mar-14,70,45,0.01,0,0
29-Mar-14,66,59,0.98,0,0
30-Mar-14,64,41,0.51,0,0
31-Mar-14,69.1,43,0,0,0
1-Apr-14,72,39,0,0,0
2-Apr-14,78.1,45,0,0,0
3-Apr-14,70,52,T,0,0
4-Apr-14,84.9,51.1,0.01,0,0
5-Apr-14,70,46.9,0,0,0
6-Apr-14,62.1,37,0,0,0
7-Apr-14,62.1,43,0.96,0,0
8-Apr-14,70,53.1,T,0,0
9-Apr-14,69.1,50,T,0,0
10-Apr-14,73.9,42.1,0,0,0
11-Apr-14,82,53.1,0,0,0
12-Apr-14,79,54,0,0,0
13-Apr-14,82.9,55,0,0,0
14-Apr-14,81,62.1,T,0,0
15-Apr-14,75,37.9,0.57,0,0
16-Apr-14,53.1,33.1,0,0,0
17-Apr-14,60.1,33.1,0,0,0
18-Apr-14,55,36,0,0,0
19-Apr-14,66,46,0,0,0
20-Apr-14,66.9,43,0,0,0
21-Apr-14,73.9,39,0,0,0
22-Apr-14,84,48.9,T,0,0
23-Apr-14,68,48.9,0,0,0
24-Apr-14,69.1,41,0,0,0
25-Apr-14,77,46,1.45,0,0
26-Apr-14,80.1,52,0,0,0
27-Apr-14,75.9,54,0,0,0
28-Apr-14,61,50,0.39,0,0
29-Apr-14,63,51.1,0.47,0,0
30-Apr-14,77,63,0.2,0,0
1-May-14,81,66.9,T,0,0
2-May-14,70,55,0,0,0
3-May-14,77,51.1,0,0,0
4-May-14,84,50,0,0,0
5-May-14,69.1,51.1,0.03,0,0
6-May-14,73.9,55,0,0,0
7-May-14,78.1,57.9,0,0,0
8-May-14,91,62.1,0,0,0
9-May-14,91.9,61,0.06,0,0
10-May-14,82.9,66,0.24,0,0
11-May-14,84,60.1,0,0,0
12-May-14,90,60.1,0,0,0
13-May-14,93.9,66.9,0,0,0
14-May-14,75,64.9,0,0,0
15-May-14,86,64,0.43,0,0
16-May-14,75.9,59,0.61,0,0
17-May-14,71.1,53.1,0,0,0
18-May-14,70,52,0,0,0
19-May-14,75,46.9,0,0,0
20-May-14,81,51.1,0,0,0
21-May-14,87.1,62.1,0.06,0,0
22-May-14,90,64,0.66,0,0
23-May-14,80.1,63,T,0,0
24-May-14,78.1,55.9,0,0,0
25-May-14,82.9,55,0,0,0
26-May-14,88,59,0,0,0
27-May-14,91.9,66,T,0,0
28-May-14,91.9,68,0.34,0,0
29-May-14,68,60.1,T,0,0
30-May-14,73,59,0.01,0,0
31-May-14,81,57.9,0,0,0
1-Jun-14,78.1,53.1,0,0,0
2-Jun-14,82,50,0,0,0
3-Jun-14,90,57.9,0,0,0
4-Jun-14,91,66.9,0.04,0,0
5-Jun-14,82.9,66,0.25,0,0
6-Jun-14,82.9,59,0,0,0
7-Jun-14,84.9,59,0,0,0
8-Jun-14,86,62.1,0,0,0
9-Jun-14,84.9,70,0,0,0
10-Jun-14,93.9,71.1,0.01,0,0
11-Jun-14,91.9,69.1,0.28,0,0
12-Jun-14,80.1,69.1,1.68,0,0
13-Jun-14,84,69.1,0.69,0,0
14-Jun-14,84,64,T,0,0
15-Jun-14,84,57.9,0,0,0
16-Jun-14,93,66,0,0,0
17-Jun-14,96.1,73,0,0,0
18-Jun-14,97,75.9,0,0,0
19-Jun-14,96.1,70,0.2,0,0
20-Jun-14,86,71.1,T,0,0
21-Jun-14,87.1,71.1,0.18,0,0
22-Jun-14,80.1,66.9,0.06,0,0
23-Jun-14,84,63,0,0,0
24-Jun-14,87.1,61,0,0,0
25-Jun-14,90,73,0,0,0
26-Jun-14,90,73.9,0,0,0
27-Jun-14,91,72,T,0,0
28-Jun-14,86,64.9,0,0,0
29-Jun-14,86,62.1,0,0,0
30-Jun-14,89.1,66.9,0,0,0
1-Jul-14,93.9,71.1,0,0,0
2-Jul-14,99,75.9,0,0,0
3-Jul-14,95,77,0.01,0,0
4-Jul-14,87.1,66,0.03,0,0
5-Jul-14,86,61,0,0,0
6-Jul-14,91,60.1,0,0,0
7-Jul-14,97,69.1,0,0,0
8-Jul-14,100,75.9,T,0,0
9-Jul-14,91.9,73.9,T,0,0
10-Jul-14,81,70,0.05,0,0
11-Jul-14,90,66.9,0,0,0
12-Jul-14,93,69.1,0,0,0
13-Jul-14,96.1,73.9,0,0,0
14-Jul-14,99,77,0.05,0,0
15-Jul-14,93.9,73,0.19,0,0
16-Jul-14,86,68,T,0,0
17-Jul-14,88,66,0,0,0
18-Jul-14,89.1,64,0,0,0
19-Jul-14,84,66.9,0,0,0
20-Jul-14,87.1,69.1,0,0,0
21-Jul-14,82,72,0.1,0,0
22-Jul-14,88,69.1,0,0,0
23-Jul-14,97,70,0,0,0
24-Jul-14,84.9,70,1.99,0,0
25-Jul-14,84.9,66,0,0,0
26-Jul-14,91,69.1,0,0,0
27-Jul-14,89.1,73,0.21,0,0
28-Jul-14,89.1,72,0,0,0
29-Jul-14,82.9,64.9,0,0,0
30-Jul-14,82,63,0,0,0
31-Jul-14,86,64,0,0,0
1-Aug-14,79,64,1.15,0,0
2-Aug-14,75.9,64.9,0.44,0,0
3-Aug-14,82.9,71.1,0.66,0,0
4-Aug-14,86,69.1,0,0,0
5-Aug-14,89.1,71.1,0,0,0
6-Aug-14,90,70,0.01,0,0
7-Aug-14,86,69.1,0,0,0
8-Aug-14,82.9,64.9,0,0,0
9-Aug-14,79,68,0,0,0
10-Aug-14,82.9,64.9,0,0,0
11-Aug-14,84.9,63,0.22,0,0
12-Aug-14,86,72,0.33,0,0
13-Aug-14,84,70,0,0,0
14-Aug-14,84,60.1,0,0,0
15-Aug-14,84,63,0,0,0
16-Aug-14,87.1,64,0,0,0
17-Aug-14,89.1,66.9,0,0,0
18-Aug-14,84.9,69.1,0.25,0,0
19-Aug-14,86,72,0.38,0,0
20-Aug-14,87.1,70,T,0,0
21-Aug-14,91.9,70,T,0,0
22-Aug-14,86,73.9,0,0,0
23-Aug-14,81,69.1,0.17,0,0
24-Aug-14,81,64,0,0,0
25-Aug-14,81,61,0,0,0
26-Aug-14,87.1,61,0,0,0
27-Aug-14,91,60.1,0,0,0
28-Aug-14,93,70,0,0,0
29-Aug-14,84.9,64.9,0,0,0
30-Aug-14,89.1,69.1,0,0,0
31-Aug-14,93.9,73.9,0,0,0
1-Sep-14,96.1,75,0,0,0
2-Sep-14,100.9,73,0,0,0
3-Sep-14,91,73.9,0.06,0,0
4-Sep-14,91.9,72,T,0,0
5-Sep-14,90,71.1,0.03,0,0
6-Sep-14,96.1,73.9,0,0,0
7-Sep-14,81,66.9,T,0,0
8-Sep-14,73.9,66,0.32,0,0
9-Sep-14,79,66,0.04,0,0
10-Sep-14,82.9,66,0,0,0
11-Sep-14,90,66.9,T,0,0
12-Sep-14,79,68,0.04,0,0
13-Sep-14,75.9,62.1,0.06,0,0
14-Sep-14,73.9,55.9,0,0,0
15-Sep-14,79,63,0,0,0
16-Sep-14,82.9,64.9,0,0,0
17-Sep-14,81,59,0,0,0
18-Sep-14,78.1,55.9,T,0,0
19-Sep-14,80.1,61,T,0,0
20-Sep-14,84.9,57.9,0,0,0
21-Sep-14,90,63,0,0,0
22-Sep-14,80.1,61,0,0,0
23-Sep-14,70,52,0,0,0
24-Sep-14,66.9,55.9,0.66,0,0
25-Sep-14,69.1,62.1,0.06,0,0
26-Sep-14,80.1,59,T,0,0
27-Sep-14,82.9,55,0,0,0
28-Sep-14,82,55.9,0,0,0
29-Sep-14,71.1,61,0.08,0,0
30-Sep-14,75,61,0,0,0
1-Oct-14,81,60.1,0.03,0,0
2-Oct-14,81,62.1,0.14,0,0
3-Oct-14,79,63,T,0,0
4-Oct-14,75.9,48.9,0.01,0,0
5-Oct-14,66.9,39.9,0,0,0
6-Oct-14,75.9,46,0,0,0
7-Oct-14,79,55,0.15,0,0
8-Oct-14,82,61,0.08,0,0
9-Oct-14,79,46.9,0,0,0
10-Oct-14,78.1,55.9,0.79,0,0
11-Oct-14,60.1,54,0.05,0,0
12-Oct-14,64,55,T,0,0
13-Oct-14,81,61,0,0,0
14-Oct-14,84,66.9,T,0,0
15-Oct-14,77,55,1.12,0,0
16-Oct-14,72,52,0,0,0
17-Oct-14,75,50,0,0,0
18-Oct-14,75.9,54,0,0,0
19-Oct-14,64.9,42.1,0,0,0
20-Oct-14,68,39,T,0,0
21-Oct-14,75,52,0.04,0,0
22-Oct-14,57.9,52,0.21,0,0
23-Oct-14,70,48.9,0,0,0
24-Oct-14,71.1,46.9,0,0,0
25-Oct-14,72,39.9,0,0,0
26-Oct-14,75,41,0,0,0
27-Oct-14,75,37.9,0,0,0
28-Oct-14,84.9,50,0,0,0
29-Oct-14,78.1,53.1,0.01,0,0
30-Oct-14,64.9,45,T,0,0
31-Oct-14,62.1,42.1,0,0,0
1-Nov-14,51.1,41,0.05,0,0
2-Nov-14,53.1,37,T,0,0
3-Nov-14,66,30.2,0,0,0
4-Nov-14,75,41,0,0,0
5-Nov-14,70,50,0,0,0
6-Nov-14,66,52,0.2,0,0
7-Nov-14,63,37,0,0,0
8-Nov-14,55.9,29.1,0,0,0
9-Nov-14,62.1,41,0,0,0
10-Nov-14,68,35.1,0,0,0
11-Nov-14,72,42.1,0,0,0
12-Nov-14,75.9,50,0,0,0
13-Nov-14,51.1,37.9,0.01,0,0
14-Nov-14,46,30.2,0.02,0,0
15-Nov-14,46.9,26.2,0,0,0
16-Nov-14,52,31.1,0.02,0,0
17-Nov-14,57.9,43,0.94,0,0
18-Nov-14,46.9,27.1,0,0,0
19-Nov-14,41,18.1,0,0,0
20-Nov-14,57,30.2,0,0,0
21-Nov-14,43,26.2,0,0,0
22-Nov-14,52,21.2,0,0,0
23-Nov-14,61,34,0.23,0,0
24-Nov-14,75,61,0.09,0,0
25-Nov-14,68,50,0.02,0,0
26-Nov-14,50,37,1.33,T,0
27-Nov-14,48,36,0.04,0,0
28-Nov-14,44.1,28.2,0,0,0
29-Nov-14,52,26.2,0,0,0
30-Nov-14,70,36,0,0,0
1-Dec-14,75.9,48.9,0.01,0,0
2-Dec-14,48.9,39,0.01,0,0
3-Dec-14,59,39.9,T,0,0
4-Dec-14,50,37,0.04,0,0
5-Dec-14,48,39.9,0.03,0,0
6-Dec-14,55.9,45,0.37,0,0
7-Dec-14,50,35.1,T,0,0
8-Dec-14,41,32,T,0,0
9-Dec-14,46,34,0.03,0,0
10-Dec-14,52,37,0,0,0
11-Dec-14,50,27.1,0,0,0
12-Dec-14,54,29.1,0,0,0
13-Dec-14,55,27.1,0,0,0
14-Dec-14,60.1,26.2,0,0,0
15-Dec-14,59,32,0,0,0
16-Dec-14,50,35.1,0.54,0,0
17-Dec-14,60.1,39,0,0,0
18-Dec-14,46.9,30.2,0,0,0
19-Dec-14,46.9,31.1,0,0,0
20-Dec-14,39,29.1,0,0,0
21-Dec-14,46.9,34,0,0,0
22-Dec-14,39,35.1,0.27,0,0
23-Dec-14,46.9,37,0.18,0,0
24-Dec-14,66,46,1.17,0,0
25-Dec-14,66,37.9,0.02,0,0
26-Dec-14,57,31.1,0,0,0
27-Dec-14,64.9,30.2,0,0,0
28-Dec-14,64,48,0.01,0,0
29-Dec-14,52,39,0.46,0,0
30-Dec-14,45,26.2,T,0,0
31-Dec-14,44.1,23.2,0,0,0
1-Jan-15,48.9,29.1,0,0,0
2-Jan-15,52,39.9,T,0,0
3-Jan-15,48,41,0.09,0,0
4-Jan-15,70,45,0.06,0,0
5-Jan-15,55.9,29.1,0,0,0
6-Jan-15,44.1,28.2,0,0,0
7-Jan-15,36,17.2,0,0,0
8-Jan-15,26.2,12.2,0,0,0
9-Jan-15,46,23.2,0,0,0
10-Jan-15,36,20.1,0,0,0
11-Jan-15,45,17.2,T,0,0
12-Jan-15,44.1,35.1,0.71,0,0
13-Jan-15,42.1,30.2,T,0,0
14-Jan-15,31.1,27.1,0.22,0.12,0
15-Jan-15,37,30.2,T,T,0
16-Jan-15,53.1,27.1,0,0,0
17-Jan-15,44.1,27.1,0,0,0
18-Jan-15,55,39,1.54,0,0
19-Jan-15,55,33.1,0,0,0
20-Jan-15,60.1,31.1,0,0,0
21-Jan-15,43,27.1,T,0,0
22-Jan-15,51.1,26.2,0,0,0
23-Jan-15,42.1,33.1,0.47,0,0
24-Jan-15,44.1,35.1,0.36,0,0
25-Jan-15,54,32,0,0,0
26-Jan-15,51.1,31.1,0.03,T,0
27-Jan-15,39,30.2,0.01,0.2,0
28-Jan-15,44.1,25.2,0,0,0
29-Jan-15,42.1,22.1,T,0,0
30-Jan-15,46.9,25.2,0,0,0
31-Jan-15,43,19.2,0,0,0
1-Feb-15,50,24.3,T,0,0
2-Feb-15,57.9,29.1,0.47,0,0
3-Feb-15,42.1,20.1,0,0,0
4-Feb-15,57,27.1,0,0,0
5-Feb-15,45,22.1,0,0,0
6-Feb-15,43,12.2,0,0,0
7-Feb-15,61,23.2,0,0,0
8-Feb-15,71.1,36,0,0,0
9-Feb-15,59,35.1,0.19,0,0
10-Feb-15,37.9,32,0.37,T,0
11-Feb-15,48.9,28.2,0,0,0
12-Feb-15,48,27.1,0.03,T,0
13-Feb-15,31.1,17.2,0,0,0
14-Feb-15,48,19.2,T,T,0
15-Feb-15,27.1,14.2,0,0,0
16-Feb-15,22.1,12.2,0.51,6.18,0
17-Feb-15,32,17.2,0.18,0.98,5.91
18-Feb-15,39,12.2,T,T,3.94
19-Feb-15,23.2,9.1,0,0,3.15
20-Feb-15,21.2,4.1,0,0,3.15
21-Feb-15,34,4.1,0.76,T,3.15
22-Feb-15,51.1,33.1,0.77,0,1.97
23-Feb-15,39,22.1,T,0,0
24-Feb-15,27.1,17.2,T,T,0
25-Feb-15,46.9,20.1,0,0,0
26-Feb-15,37,24.3,0.49,5,5.12
27-Feb-15,37,25.2,0,0,3.15
28-Feb-15,36,20.1,0,0,1.18
1-Mar-15,33.1,23.2,0.16,0,1.18
2-Mar-15,54,30.2,0,0,0
3-Mar-15,39.9,28.2,T,0,0
4-Mar-15,62.1,39.9,0.06,0,0
5-Mar-15,53.1,26.2,0.98,0.31,0
6-Mar-15,31.1,16.2,0,0,0
7-Mar-15,55,18.1,0,0,0
8-Mar-15,66,39.9,0,0,0
9-Mar-15,71.1,43,0,0,0
10-Mar-15,64,42.1,T,0,0
11-Mar-15,66,53.1,0.36,0,0
12-Mar-15,63,39,0,0,0
13-Mar-15,59,33.1,0.07,0,0
14-Mar-15,57,45,0.9,0,0
15-Mar-15,68,45,0,0,0
16-Mar-15,73,37.9,0,0,0
17-Mar-15,79,46,0,0,0
18-Mar-15,57,30.2,0,0,0
19-Mar-15,55,34,0.08,0,0
20-Mar-15,44.1,37.9,0.66,0,0
21-Mar-15,64,37.9,0,0,0
22-Mar-15,63,44.1,0,0,0
23-Mar-15,53.1,37.9,0,0,0
24-Mar-15,55,35.1,T,0,0
25-Mar-15,62.1,39,0.01,0,0
26-Mar-15,77,48,0.15,0,0
27-Mar-15,66,39.9,0.3,0,0
28-Mar-15,44.1,28.2,0,T,0
29-Mar-15,50,26.2,0,0,0
30-Mar-15,68,41,0.05,0,0
31-Mar-15,73.9,36,T,0,0
1-Apr-15,63,39.9,0,0,0
2-Apr-15,73.9,37,0,0,0
3-Apr-15,81,61,T,0,0
4-Apr-15,72,42.1,T,0,0
5-Apr-15,68,33.1,0,0,0
6-Apr-15,77,48.9,0,0,0
7-Apr-15,70,60.1,0.09,0,0
8-Apr-15,63,50,0.05,0,0
9-Apr-15,55.9,46.9,0.64,0,0
10-Apr-15,82.9,46.9,0.46,0,0
11-Apr-15,75,50,0,0,0
12-Apr-15,71.1,43,0,0,0
13-Apr-15,79,46.9,0,0,0
14-Apr-15,71.1,51.1,0.94,0,0
15-Apr-15,68,51.1,0,0,0
16-Apr-15,72,45,T,0,0
17-Apr-15,80.1,57.9,0.41,0,0
18-Apr-15,82.9,60.1,0.02,0,0
19-Apr-15,72,55,0.92,0,0
20-Apr-15,80.1,64.9,0.8,0,0
21-Apr-15,71.1,50,0,0,0
22-Apr-15,77,46,T,0,0
23-Apr-15,64.9,41,0,0,0
24-Apr-15,66,37,0,0,0
25-Apr-15,52,44.1,0.73,0,0
26-Apr-15,63,44.1,0.27,0,0
27-Apr-15,64.9,42.1,0,0,0
28-Apr-15,72,45,0,0,0
29-Apr-15,75.9,45,0,0,0
30-Apr-15,66.9,53.1,T,0,0
1-May-15,59,50,0.2,0,0
2-May-15,75,45,0,0,0
3-May-15,82.9,55,0,0,0
4-May-15,84,54,0,0,0
5-May-15,84.9,61,0.07,0,0
6-May-15,84,59,0,0,0
7-May-15,82,59,0,0,0
8-May-15,84,57.9,0,0,0
9-May-15,84,66.9,0,0,0
10-May-15,86,68,T,0,0
11-May-15,84,68,0.02,0,0
12-May-15,91.9,66.9,T,0,0
13-May-15,75,55.9,0,0,0
14-May-15,72,50,0,0,0
15-May-15,79,51.1,0,0,0
16-May-15,89.1,62.1,0,0,0
17-May-15,88,66,0,0,0
18-May-15,91,72,0.3,0,0
19-May-15,91,69.1,0.05,0,0
20-May-15,79,57.9,0,0,0
21-May-15,60.1,53.1,0.97,0,0
22-May-15,75.9,52,0,0,0
23-May-15,77,53.1,0,0,0
24-May-15,82.9,53.1,0,0,0
25-May-15,84.9,61,0,0,0
26-May-15,87.1,63,0,0,0
27-May-15,91,72,0,0,0
28-May-15,88,70,0,0,0
29-May-15,89.1,68,0,0,0
30-May-15,88,68,0,0,0
31-May-15,90,68,T,0,0
1-Jun-15,93.9,69.1,0.85,0,0
2-Jun-15,82,61,0.1,0,0
3-Jun-15,63,59,0.55,0,0
4-Jun-15,66,59,0.79,0,0
5-Jun-15,72,60.1,0.01,0,0
6-Jun-15,86,62.1,0,0,0
7-Jun-15,80.1,62.1,0,0,0
8-Jun-15,88,60.1,0.16,0,0
9-Jun-15,88,66.9,0.11,0,0
10-Jun-15,84.9,64,0,0,0
11-Jun-15,91.9,66.9,0,0,0
12-Jun-15,93,73,0,0,0
13-Jun-15,96.1,73.9,0,0,0
14-Jun-15,93.9,73,0.01,0,0
15-Jun-15,97,73,0,0,0
16-Jun-15,99,75.9,0.01,0,0
17-Jun-15,87.1,73,0,0,0
18-Jun-15,93.9,71.1,0.07,0,0
19-Jun-15,93.9,73.9,0,0,0
20-Jun-15,93.9,73,0.3,0,0
21-Jun-15,93.9,75,0.24,0,0
22-Jun-15,96.1,75.9,0,0,0
23-Jun-15,100,75,0.06,0,0
24-Jun-15,88,68,0,0,0
25-Jun-15,90,68,0.93,0,0
26-Jun-15,80.1,70,0.02,0,0
27-Jun-15,84,70,1.48,0,0
28-Jun-15,82.9,62.1,0,0,0
29-Jun-15,84,59,0,0,0
30-Jun-15,90,69.1,0.22,0,0
1-Jul-15,88,68,0.66,0,0
2-Jul-15,82.9,68,0.37,0,0
3-Jul-15,84,66.9,0.24,0,0
4-Jul-15,84.9,68,1.21,0,0
5-Jul-15,84.9,69.1,0.15,0,0
6-Jul-15,88,71.1,0.42,0,0
7-Jul-15,91,71.1,0,0,0
8-Jul-15,89.1,75,T,0,0
9-Jul-15,95,78.1,0,0,0
10-Jul-15,91,73.9,0.05,0,0
